count [L.N(Gp)+L.N(Gn) = 5] : , 145
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 36
0.0253905
count [L.N(Gp)+L.N(Gn) = 2] : , 291
count [L.N(Gp)+L.N(Gn) = 3] : , 11170
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1883
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27461
count [L.N(Gp)+L.N(Gn) = 5] : , 195
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 37
0.0250792
count [L.N(Gp)+L.N(Gn) = 2] : , 285
count [L.N(Gp)+L.N(Gn) = 3] : , 11079
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1949
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27489
count [L.N(Gp)+L.N(Gn) = 5] : , 198
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 38
0.0250242
count [L.N(Gp)+L.N(Gn) = 2] : , 284
count [L.N(Gp)+L.N(Gn) = 3] : , 11065
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1866
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27626
count [L.N(Gp)+L.N(Gn) = 5] : , 159
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 39
0.0246696
count [L.N(Gp)+L.N(Gn) = 2] : , 280
count [L.N(Gp)+L.N(Gn) = 3] : , 11070
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1884
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27614
count [L.N(Gp)+L.N(Gn) = 5] : , 152
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 40
0.0250543
count [L.N(Gp)+L.N(Gn) = 2] : , 277
count [L.N(Gp)+L.N(Gn) = 3] : , 10779
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2152
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27617
count [L.N(Gp)+L.N(Gn) = 5] : , 175
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 41
0.0240996
count [L.N(Gp)+L.N(Gn) = 2] : , 273
count [L.N(Gp)+L.N(Gn) = 3] : , 11055
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1777
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27715
count [L.N(Gp)+L.N(Gn) = 5] : , 180
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 42
0.024472
count [L.N(Gp)+L.N(Gn) = 2] : , 270
count [L.N(Gp)+L.N(Gn) = 3] : , 10763
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1972
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27792
count [L.N(Gp)+L.N(Gn) = 5] : , 203
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 43
0.0235567
count [L.N(Gp)+L.N(Gn) = 2] : , 264
count [L.N(Gp)+L.N(Gn) = 3] : , 10943
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1800
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27855
count [L.N(Gp)+L.N(Gn) = 5] : , 138
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 44
0.0239526
count [L.N(Gp)+L.N(Gn) = 2] : , 263
count [L.N(Gp)+L.N(Gn) = 3] : , 10717
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1982
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27871
count [L.N(Gp)+L.N(Gn) = 5] : , 167
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 45
0.0235845
count [L.N(Gp)+L.N(Gn) = 2] : , 262
count [L.N(Gp)+L.N(Gn) = 3] : , 10847
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1821
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27918
count [L.N(Gp)+L.N(Gn) = 5] : , 152
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 46
0.0240044
count [L.N(Gp)+L.N(Gn) = 2] : , 261
count [L.N(Gp)+L.N(Gn) = 3] : , 10612
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1978
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 27960
count [L.N(Gp)+L.N(Gn) = 5] : , 189
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 47
0.0239866
count [L.N(Gp)+L.N(Gn) = 2] : , 258
count [L.N(Gp)+L.N(Gn) = 3] : , 10498
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2025
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28014
count [L.N(Gp)+L.N(Gn) = 5] : , 205
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 48
0.023374
count [L.N(Gp)+L.N(Gn) = 2] : , 253
count [L.N(Gp)+L.N(Gn) = 3] : , 10571
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1921
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28064
count [L.N(Gp)+L.N(Gn) = 5] : , 191
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 49
0.023622
count [L.N(Gp)+L.N(Gn) = 2] : , 252
count [L.N(Gp)+L.N(Gn) = 3] : , 10416
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1966
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28216
count [L.N(Gp)+L.N(Gn) = 5] : , 150
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 50
0.0238369
count [L.N(Gp)+L.N(Gn) = 2] : , 249
count [L.N(Gp)+L.N(Gn) = 3] : , 10197
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2124
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28196
count [L.N(Gp)+L.N(Gn) = 5] : , 234
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 51
0.0227888
count [L.N(Gp)+L.N(Gn) = 2] : , 244
count [L.N(Gp)+L.N(Gn) = 3] : , 10463
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1839
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28285
count [L.N(Gp)+L.N(Gn) = 5] : , 169
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 52
0.0229502
count [L.N(Gp)+L.N(Gn) = 2] : , 241
count [L.N(Gp)+L.N(Gn) = 3] : , 10260
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1970
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28333
count [L.N(Gp)+L.N(Gn) = 5] : , 196
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 53
0.0229643
count [L.N(Gp)+L.N(Gn) = 2] : , 240
count [L.N(Gp)+L.N(Gn) = 3] : , 10211
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1961
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28417
count [L.N(Gp)+L.N(Gn) = 5] : , 171
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 54
0.0227535
count [L.N(Gp)+L.N(Gn) = 2] : , 237
count [L.N(Gp)+L.N(Gn) = 3] : , 10179
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2039
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28358
count [L.N(Gp)+L.N(Gn) = 5] : , 187
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 55
0.0222645
count [L.N(Gp)+L.N(Gn) = 2] : , 234
count [L.N(Gp)+L.N(Gn) = 3] : , 10276
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2016
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28297
count [L.N(Gp)+L.N(Gn) = 5] : , 177
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 56
0.0222565
count [L.N(Gp)+L.N(Gn) = 2] : , 231
count [L.N(Gp)+L.N(Gn) = 3] : , 10148
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2150
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28231
count [L.N(Gp)+L.N(Gn) = 5] : , 240
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 57
0.0218258
count [L.N(Gp)+L.N(Gn) = 2] : , 230
count [L.N(Gp)+L.N(Gn) = 3] : , 10308
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1964
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28349
count [L.N(Gp)+L.N(Gn) = 5] : , 149
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 58
0.0219706
count [L.N(Gp)+L.N(Gn) = 2] : , 227
count [L.N(Gp)+L.N(Gn) = 3] : , 10105
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2092
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28377
count [L.N(Gp)+L.N(Gn) = 5] : , 199
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 59
0.0215279
count [L.N(Gp)+L.N(Gn) = 2] : , 226
count [L.N(Gp)+L.N(Gn) = 3] : , 10272
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1828
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28543
count [L.N(Gp)+L.N(Gn) = 5] : , 131
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 60
0.0215628
count [L.N(Gp)+L.N(Gn) = 2] : , 226
count [L.N(Gp)+L.N(Gn) = 3] : , 10255
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1773
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 28572
count [L.N(Gp)+L.N(Gn) = 5] : , 174
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.212525
count [L.N(Gp)+L.N(Gn) = 2] : , 6570
count [L.N(Gp)+L.N(Gn) = 3] : , 24344
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 308
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9738
count [L.N(Gp)+L.N(Gn) = 5] : , 40
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.233777
count [L.N(Gp)+L.N(Gn) = 2] : , 7331
count [L.N(Gp)+L.N(Gn) = 3] : , 24028
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 764
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8825
count [L.N(Gp)+L.N(Gn) = 5] : , 52
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.252858
count [L.N(Gp)+L.N(Gn) = 2] : , 7984
count [L.N(Gp)+L.N(Gn) = 3] : , 23591
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1057
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8281
count [L.N(Gp)+L.N(Gn) = 5] : , 87
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.250334
count [L.N(Gp)+L.N(Gn) = 2] : , 7870
count [L.N(Gp)+L.N(Gn) = 3] : , 23568
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1577
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7854
count [L.N(Gp)+L.N(Gn) = 5] : , 131
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.284218
count [L.N(Gp)+L.N(Gn) = 2] : , 9008
count [L.N(Gp)+L.N(Gn) = 3] : , 22686
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1650
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7552
count [L.N(Gp)+L.N(Gn) = 5] : , 104
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.291454
count [L.N(Gp)+L.N(Gn) = 2] : , 9321
count [L.N(Gp)+L.N(Gn) = 3] : , 22660
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1712
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7215
count [L.N(Gp)+L.N(Gn) = 5] : , 92
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 7
0.289267
count [L.N(Gp)+L.N(Gn) = 2] : , 9282
count [L.N(Gp)+L.N(Gn) = 3] : , 22806
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1878
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6925
count [L.N(Gp)+L.N(Gn) = 5] : , 109
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 8
0.286855
count [L.N(Gp)+L.N(Gn) = 2] : , 9303
count [L.N(Gp)+L.N(Gn) = 3] : , 23128
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1798
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6698
count [L.N(Gp)+L.N(Gn) = 5] : , 73
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 9
0.296849
count [L.N(Gp)+L.N(Gn) = 2] : , 9693
count [L.N(Gp)+L.N(Gn) = 3] : , 22960
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1848
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6454
count [L.N(Gp)+L.N(Gn) = 5] : , 45
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 10
0.316282
count [L.N(Gp)+L.N(Gn) = 2] : , 10400
count [L.N(Gp)+L.N(Gn) = 3] : , 22482
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1773
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6300
count [L.N(Gp)+L.N(Gn) = 5] : , 45
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.210672
count [L.N(Gp)+L.N(Gn) = 2] : , 6550
count [L.N(Gp)+L.N(Gn) = 3] : , 24541
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 185
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9708
count [L.N(Gp)+L.N(Gn) = 5] : , 16
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.206747
count [L.N(Gp)+L.N(Gn) = 2] : , 6227
count [L.N(Gp)+L.N(Gn) = 3] : , 23892
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 45
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10835
count [L.N(Gp)+L.N(Gn) = 5] : , 1
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.216071
count [L.N(Gp)+L.N(Gn) = 2] : , 6577
count [L.N(Gp)+L.N(Gn) = 3] : , 23862
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 132
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10415
count [L.N(Gp)+L.N(Gn) = 5] : , 14
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.216202
count [L.N(Gp)+L.N(Gn) = 2] : , 6552
count [L.N(Gp)+L.N(Gn) = 3] : , 23753
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 837
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9761
count [L.N(Gp)+L.N(Gn) = 5] : , 97
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.228811
count [L.N(Gp)+L.N(Gn) = 2] : , 7046
count [L.N(Gp)+L.N(Gn) = 3] : , 23748
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1008
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9119
count [L.N(Gp)+L.N(Gn) = 5] : , 79
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.236022
count [L.N(Gp)+L.N(Gn) = 2] : , 7282
count [L.N(Gp)+L.N(Gn) = 3] : , 23571
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1341
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8693
count [L.N(Gp)+L.N(Gn) = 5] : , 113
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.253889
count [L.N(Gp)+L.N(Gn) = 2] : , 7931
count [L.N(Gp)+L.N(Gn) = 3] : , 23307
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1554
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8116
count [L.N(Gp)+L.N(Gn) = 5] : , 92
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.107983
count [L.N(Gp)+L.N(Gn) = 2] : , 2144
count [L.N(Gp)+L.N(Gn) = 3] : , 17711
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1487
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 19624
count [L.N(Gp)+L.N(Gn) = 5] : , 34
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.0693069
count [L.N(Gp)+L.N(Gn) = 2] : , 1106
count [L.N(Gp)+L.N(Gn) = 3] : , 14852
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2193
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 22680
count [L.N(Gp)+L.N(Gn) = 5] : , 169
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.0559847
count [L.N(Gp)+L.N(Gn) = 2] : , 848
count [L.N(Gp)+L.N(Gn) = 3] : , 14299
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2050
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 23641
count [L.N(Gp)+L.N(Gn) = 5] : , 162
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.0499592
count [L.N(Gp)+L.N(Gn) = 2] : , 734
count [L.N(Gp)+L.N(Gn) = 3] : , 13958
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1931
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 24246
count [L.N(Gp)+L.N(Gn) = 5] : , 131
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.046754
count [L.N(Gp)+L.N(Gn) = 2] : , 664
count [L.N(Gp)+L.N(Gn) = 3] : , 13538
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1976
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 24678
count [L.N(Gp)+L.N(Gn) = 5] : , 144
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.0443257
count [L.N(Gp)+L.N(Gn) = 2] : , 614
count [L.N(Gp)+L.N(Gn) = 3] : , 13238
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1991
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 24997
count [L.N(Gp)+L.N(Gn) = 5] : , 160
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 7
0.0411227
count [L.N(Gp)+L.N(Gn) = 2] : , 567
count [L.N(Gp)+L.N(Gn) = 3] : , 13221
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1715
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25371
count [L.N(Gp)+L.N(Gn) = 5] : , 126
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 8
0.0394154
count [L.N(Gp)+L.N(Gn) = 2] : , 534
count [L.N(Gp)+L.N(Gn) = 3] : , 13014
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1886
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25413
count [L.N(Gp)+L.N(Gn) = 5] : , 153
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 9
0.038476
count [L.N(Gp)+L.N(Gn) = 2] : , 510
count [L.N(Gp)+L.N(Gn) = 3] : , 12745
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2015
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25541
count [L.N(Gp)+L.N(Gn) = 5] : , 189
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 10
0.0368038
count [L.N(Gp)+L.N(Gn) = 2] : , 491
count [L.N(Gp)+L.N(Gn) = 3] : , 12850
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1921
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25547
count [L.N(Gp)+L.N(Gn) = 5] : , 191
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 11
0.0358924
count [L.N(Gp)+L.N(Gn) = 2] : , 475
count [L.N(Gp)+L.N(Gn) = 3] : , 12759
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1939
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25658
count [L.N(Gp)+L.N(Gn) = 5] : , 169
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 12
0.0355634
count [L.N(Gp)+L.N(Gn) = 2] : , 463
count [L.N(Gp)+L.N(Gn) = 3] : , 12556
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2016
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25760
count [L.N(Gp)+L.N(Gn) = 5] : , 205
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 13
0.0345597
count [L.N(Gp)+L.N(Gn) = 2] : , 449
count [L.N(Gp)+L.N(Gn) = 3] : , 12543
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1911
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 25981
count [L.N(Gp)+L.N(Gn) = 5] : , 116
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 14
0.0344503
count [L.N(Gp)+L.N(Gn) = 2] : , 439
count [L.N(Gp)+L.N(Gn) = 3] : , 12304
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2036
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 26011
count [L.N(Gp)+L.N(Gn) = 5] : , 210
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 15
0.0337811
count [L.N(Gp)+L.N(Gn) = 2] : , 430
count [L.N(Gp)+L.N(Gn) = 3] : , 12299
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1889
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 26204
count [L.N(Gp)+L.N(Gn) = 5] : , 178
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.210767
count [L.N(Gp)+L.N(Gn) = 2] : , 6511
count [L.N(Gp)+L.N(Gn) = 3] : , 24381
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 430
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9646
count [L.N(Gp)+L.N(Gn) = 5] : , 32
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.230127
count [L.N(Gp)+L.N(Gn) = 2] : , 7142
count [L.N(Gp)+L.N(Gn) = 3] : , 23893
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1342
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8499
count [L.N(Gp)+L.N(Gn) = 5] : , 124
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.250153
count [L.N(Gp)+L.N(Gn) = 2] : , 7791
count [L.N(Gp)+L.N(Gn) = 3] : , 23354
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1849
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7853
count [L.N(Gp)+L.N(Gn) = 5] : , 153
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.266922
count [L.N(Gp)+L.N(Gn) = 2] : , 8431
count [L.N(Gp)+L.N(Gn) = 3] : , 23155
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1904
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7324
count [L.N(Gp)+L.N(Gn) = 5] : , 186
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.284165
count [L.N(Gp)+L.N(Gn) = 2] : , 9012
count [L.N(Gp)+L.N(Gn) = 3] : , 22702
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2211
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6882
count [L.N(Gp)+L.N(Gn) = 5] : , 193
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.301003
count [L.N(Gp)+L.N(Gn) = 2] : , 9602
count [L.N(Gp)+L.N(Gn) = 3] : , 22298
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2429
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6521
count [L.N(Gp)+L.N(Gn) = 5] : , 150
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 7
0.314785
count [L.N(Gp)+L.N(Gn) = 2] : , 10205
count [L.N(Gp)+L.N(Gn) = 3] : , 22214
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2246
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6209
count [L.N(Gp)+L.N(Gn) = 5] : , 126
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 8
0.334831
count [L.N(Gp)+L.N(Gn) = 2] : , 11029
count [L.N(Gp)+L.N(Gn) = 3] : , 21910
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2058
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 5908
count [L.N(Gp)+L.N(Gn) = 5] : , 95
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 9
0.335783
count [L.N(Gp)+L.N(Gn) = 2] : , 11105
count [L.N(Gp)+L.N(Gn) = 3] : , 21967
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2186
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 5645
count [L.N(Gp)+L.N(Gn) = 5] : , 97
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 10
0.341142
count [L.N(Gp)+L.N(Gn) = 2] : , 11344
count [L.N(Gp)+L.N(Gn) = 3] : , 21909
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2125
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 5528
count [L.N(Gp)+L.N(Gn) = 5] : , 94
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.158229
count [L.N(Gp)+L.N(Gn) = 2] : , 3613
count [L.N(Gp)+L.N(Gn) = 3] : , 19221
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 849
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 17283
count [L.N(Gp)+L.N(Gn) = 5] : , 34
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.0779447
count [L.N(Gp)+L.N(Gn) = 2] : , 1385
count [L.N(Gp)+L.N(Gn) = 3] : , 16384
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1792
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 21366
count [L.N(Gp)+L.N(Gn) = 5] : , 73
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.0596996
count [L.N(Gp)+L.N(Gn) = 2] : , 926
count [L.N(Gp)+L.N(Gn) = 3] : , 14585
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2003
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 23364
count [L.N(Gp)+L.N(Gn) = 5] : , 122
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.0524437
count [L.N(Gp)+L.N(Gn) = 2] : , 764
count [L.N(Gp)+L.N(Gn) = 3] : , 13804
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1941
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 24375
count [L.N(Gp)+L.N(Gn) = 5] : , 116
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.0479351
count [L.N(Gp)+L.N(Gn) = 2] : , 679
count [L.N(Gp)+L.N(Gn) = 3] : , 13486
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1883
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 24843
count [L.N(Gp)+L.N(Gn) = 5] : , 109
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.121314
count [L.N(Gp)+L.N(Gn) = 2] : , 3090
count [L.N(Gp)+L.N(Gn) = 3] : , 22381
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 4063
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11201
count [L.N(Gp)+L.N(Gn) = 5] : , 265
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 7
0.150647
count [L.N(Gp)+L.N(Gn) = 2] : , 3876
count [L.N(Gp)+L.N(Gn) = 3] : , 21853
