epoch, 1
location1 : , 0, 0, 0
location2 : , 0, 0, 227.184
location3 : , 0, 0, 0
location4 : , 0, 0, 14.1051
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 2
location1 : , 0, 0, 0
location2 : , 0, 0, 251.577
location3 : , 0, 0, 0
location4 : , 0, 0, 13.5536
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 3
location1 : , 0, 0, 0
location2 : , 0, 0.0249683, 204.575
location3 : , 0, 0, 0
location4 : , 0, 0, 10.9053
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 4
location1 : , 0, 0, 0
location2 : , 0, 0.008669, 159.432
location3 : , 0, 0.0790442, 9.76456
location4 : , 0, 0, 0
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 5
location1 : , 0, 0, 0
location2 : , 0, 0, 156.242
location3 : , 0, 0, 0
location4 : , 0, 0, 0
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 6
location1 : , 0, 0, 0
location2 : , 0, 0, 138.272
location3 : , 0, 0, 8.90349
location4 : , 0, 0, 0
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 7
location1 : , 0, 0, 0
location2 : , 0, 0, 141.73
location3 : , 0, 0, 0
location4 : , 0, 0, 0
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 8
location1 : , 0, 0, 0
location2 : , 0, 0.0233486, 129.622
location3 : , 0, 0, 0
location4 : , 0, 0, 8.5615
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 9
location1 : , 0, 0, 0
location2 : , 0, 0, 125.743
location3 : , 0, 0, 0
location4 : , 0, 0, 8.48515
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 10
location1 : , 0, 0, 0
location2 : , 0, 0, 115.662
location3 : , 0, 0, 0
location4 : , 0, 0, 8.21254
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 11
location1 : , 0, 0, 0
location2 : , 0, 0.0343699, 111.166
location3 : , 0, 0, 0
location4 : , 0, 0, 8.13485
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 12
location1 : , 0, 0, 0
location2 : , 0, 0, 109.769
location3 : , 0, 0, 0
location4 : , 0, 0.0297688, 7.93936
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 13
location1 : , 0, 0, 0
location2 : , 0, 0, 106.826
location3 : , 0, 0, 0
location4 : , 0, 0.049058, 7.80151
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 14
location1 : , 0, 0, 0
location2 : , 0, 0, 106.128
location3 : , 0, 0, 0
location4 : , 0, 0, 7.81312
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 15
location1 : , 0, 0, 0
location2 : , 0, 0, 104.286
location3 : , 0, 0, 0
location4 : , 0, 0, 7.86702
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 16
location1 : , 0, 0, 0
location2 : , 0, 0, 100.259
location3 : , 0, 0, 0
location4 : , 0, 0, 7.68411
location5 : , 0, 0, 0
location6 : , 0, 0, 0
epoch, 17
location1 : , 0, 0, 0
location2 : , 0, 0, 0
location3 : , 0, 0, 7.86314
location4 : , 0, 0, 0
location5 : , 0, 0.550055, 97.44
location6 : , 0, 0, 0
epoch, 1
location1 : , 0, 0, 0.431103
location2 : , 0, 0, 48.9409
location3 : , 0, 0, 10.6275
location4 : , 0, 0, 157.597
location5 : , 0, 0, 0.264816
location6 : , 0, 0, 0
epoch, 2
location1 : , 0, 0, 0.123692
location2 : , 0, 0, 48.8743
location3 : , 0, 0, 11.2137
location4 : , 0, 0, 213.133
location5 : , 0, 0, 0.281737
location6 : , 0, 0, 0
epoch, 3
location1 : , 0, 0, 0.0487706
location2 : , 0, 0, 34.5507
location3 : , 0, 0, 6.77765
location4 : , 0, 0, 198.778
location5 : , 0, 0, 0.133206
location6 : , 0, 0, 0
epoch, 4
location1 : , 0, 0, 0.0215194
location2 : , 0, 0, 21.6009
location3 : , 0, 0, 4.85964
location4 : , 0, 0.100643, 161.487
location5 : , 0, 0, 0.125831
location6 : , 0, 0, 0
epoch, 5
location1 : , 0, 0, 0.015384
location2 : , 0, 0, 18.2443
location3 : , 0, 0, 3.96262
location4 : , 0, 0, 145.448
location5 : , 0, 0, 0.18807
location6 : , 0, 0, 0
epoch, 1
location1 : , 0, 0, 27.8707
location2 : , 0, 0, 36.8043
location3 : , 0, 0, 0.212598
location4 : , 0, 0, 9.57859
location5 : , 0, 0, 0.0374454
location6 : , 0, 0, 0
epoch, 2
location1 : , 0, 0, 73.2192
location2 : , 0, 0, 42.9074
location3 : , 0, 0, 3.15586
location4 : , 0, 0, 2.91948
location5 : , 0, 0, 0.105985
location6 : , 0, 0, 0
epoch, 3
location1 : , 0, 0, 96.4847
location2 : , 0, 0, 33.5429
location3 : , 0, 0, 2.94041
location4 : , 0, 0, 2.45849
location5 : , 0, 0, 0.126516
location6 : , 0, 0, 0
epoch, 4
location1 : , 0, 0, 98.9127
location2 : , 0, 0, 38.5899
location3 : , 0, 0, 3.72732
location4 : , 0, 0, 2.40802
location5 : , 0, 0, 0.077068
location6 : , 0, 0, 0
epoch, 5
location1 : , 0, 0, 83.368
location2 : , 0, 0, 41.5445
location3 : , 0, 0, 4.69218
location4 : , 0, 0, 1.93398
location5 : , 0, 0, 0.116264
location6 : , 0, 0, 0
epoch, 6
location1 : , 0, 0, 68.5196
location2 : , 0, 0, 47.4427
location3 : , 0, 0, 4.90473
location4 : , 0, 0, 1.29466
location5 : , 0, 0, 0.0934656
location6 : , 0, 0, 0
epoch, 7
location1 : , 0, 0, 84.658
location2 : , 0, 0, 44.0677
location3 : , 0, 0, 6.00057
location4 : , 0, 0, 1.32471
location5 : , 0, 0, 0.15661
location6 : , 0, 0, 0
epoch, 8
location1 : , 0, 0, 86.8051
location2 : , 0, 0, 39.0866
location3 : , 0, 0, 2.92356
location4 : , 0, 0, 1.00525
location5 : , 0, 0, 0.152257
location6 : , 0, 0, 0
epoch, 9
location1 : , 0, 0, 89.3351
location2 : , 0, 0, 40.7746
location3 : , 0, 0, 3.6063
location4 : , 0, 0, 1.28348
location5 : , 0, 0, 0.0783297
location6 : , 0, 0, 0
epoch, 1
location1 : , 0, 0, 112.512
location2 : , 0, 0, 76.6767
location3 : , 0, 0, 2.33971
location4 : , 0, 0, 9.06559
location5 : , 0, 0, 0.0706671
location6 : , 0, 0, 0
epoch, 2
location1 : , 0, 0, 98.817
location2 : , 0, 0, 47.794
location3 : , 0, 0, 1.26316
location4 : , 0, 0, 2.52138
location5 : , 0, 0, 0.0190758
location6 : , 0, 0, 0
epoch, 3
location1 : , 0, 0, 98.81
location2 : , 0, 0, 30.7578
location3 : , 0, 0, 4.69001
location4 : , 0, 0, 1.4253
location5 : , 0, 0, 0.0113552
location6 : , 0, 0, 0
epoch, 4
location1 : , 0, 0, 95.2508
location2 : , 0, 0, 31.4858
location3 : , 0, 0, 1.02959
location4 : , 0, 0, 1.06286
location5 : , 0, 0, 0.000637404
location6 : , 0, 0, 0
epoch, 5
location1 : , 0, 0, 106.251
location2 : , 0, 0, 17.8815
location3 : , 0, 0, 1.05967
location4 : , 0, 0, 0.940206
location5 : , 0, 0, 0.000935493
location6 : , 0, 0, 0
epoch, 6
location1 : , 0, 0, 93.7555
location2 : , 0, 0, 21.9938
location3 : , 0, 0, 0.666395
location4 : , 0, 0, 0.503441
location5 : , 0, 0, 0.00581731
location6 : , 0, 0, 0
epoch, 7
location1 : , 0, 0, 103.546
location2 : , 0, 0, 12.4322
location3 : , 0, 0, 0.176847
location4 : , 0, 0, 0.428313
location5 : , 0, 0, 0.00536503
location6 : , 0, 0, 0
epoch, 8
location1 : , 0, 0, 98.1291
location2 : , 0, 0, 17.8457
location3 : , 0, 0, 0.205974
location4 : , 0, 0, 0.257769
location5 : , 0, 0, 0.000630044
location6 : , 0, 0, 0
epoch, 1
location1 : , 0, 0, 0.64193
location2 : , 0, 0, 21.3454
location3 : , 0, 0, 5.49716
location4 : , 0, 0, 45.3638
location5 : , 0, 0, 0.187286
location6 : , 0, 0, 0
epoch, 2
location1 : , 0, 0, 0.243146
location2 : , 0, 0, 34.3192
location3 : , 0, 0, 8.62824
location4 : , 0, 0, 68.6903
location5 : , 0, 0, 0.183238
location6 : , 0, 0, 0
epoch, 3
location1 : , 0, 0, 0.122294
location2 : , 0, 0, 53.2918
location3 : , 0, 0, 13.0421
location4 : , 0, 0, 134.449
location5 : , 0, 0, 0.947164
location6 : , 0, 0, 0
epoch, 4
location1 : , 0, 0, 0.0448761
location2 : , 0, 0, 31.8111
location3 : , 0, 0, 10.3456
location4 : , 0, 0, 107.622
location5 : , 0, 0, 0.660004
location6 : , 0, 0, 0
epoch, 5
location1 : , 0, 0, 0.0241761
location2 : , 0, 0, 24.7865
location3 : , 0, 0, 6.62693
location4 : , 0, 0, 88.1197
location5 : , 0, 0, 0.576219
location6 : , 0, 0, 0
epoch, 6
location1 : , 0, 0, 0.0164659
location2 : , 0, 0, 20.0571
location3 : , 0, 0, 6.92856
location4 : , 0, 0, 80.7585
location5 : , 0, 0, 0.535601
location6 : , 0, 0, 0
epoch, 7
location1 : , 0, 0, 0.0116886
location2 : , 0, 0, 18.1556
location3 : , 0, 0, 6.56978
location4 : , 0, 0, 74.9318
location5 : , 0, 0, 0.713045
location6 : , 0, 0, 0
epoch, 8
location1 : , 0, 0, 0.00803442
location2 : , 0, 0, 19.9527
location3 : , 0, 0, 5.01675
location4 : , 0, 0, 71.4289
location5 : , 0, 0, 0.288122
location6 : , 0, 0, 0
epoch, 9
location1 : , 0, 0, 0.00626511
location2 : , 0, 0, 16.6411
location3 : , 0, 0, 5.08253
location4 : , 0, 0, 67.1495
location5 : , 0, 0, 0.381299
location6 : , 0, 0, 0
epoch, 10
location1 : , 0, 0, 0.00617434
location2 : , 0, 0, 16.0371
location3 : , 0, 0, 4.82763
location4 : , 0, 0, 63.7299
location5 : , 0, 0, 0.289599
location6 : , 0, 0, 0
epoch, 11
location1 : , 0, 0, 0.00450483
location2 : , 0, 0, 15.3164
location3 : , 0, 0, 6.05904
location4 : , 0, 0, 59.718
location5 : , 0, 0, 0.661842
location6 : , 0, 0, 0
epoch, 12
location1 : , 0, 0, 0.00368259
location2 : , 0, 0, 15.5365
location3 : , 0, 0, 5.41799
location4 : , 0, 0.0409969, 59.3408
location5 : , 0, 0, 0.296657
location6 : , 0, 0, 0
epoch, 13
location1 : , 0, 0, 0.0037025
location2 : , 0, 0, 16.0004
location3 : , 0, 0, 4.20839
location4 : , 0, 0, 57.0758
location5 : , 0, 0, 0.308775
location6 : , 0, 0, 0
epoch, 14
location1 : , 0, 0, 0.0031423
location2 : , 0, 0, 15.333
location3 : , 0, 0, 4.71967
location4 : , 0, 0, 55.9969
location5 : , 0, 0, 0.308023
location6 : , 0, 0, 0
epoch, 15
location1 : , 0, 0, 0.00226304
location2 : , 0, 0, 13.3594
location3 : , 0, 0, 4.36415
location4 : , 0, 0, 54.2985
location5 : , 0, 0, 0.753245
location6 : , 0, 0, 0
epoch, 16
location1 : , 0, 0, 0.00340005
location2 : , 0, 0, 14.0197
location3 : , 0, 0, 4.70177
location4 : , 0, 0, 53.1421
location5 : , 0, 0, 0.431883
location6 : , 0, 0, 0
epoch, 17
location1 : , 0, 0, 0.00283254
location2 : , 0, 0, 16.2737
location3 : , 0, 0, 3.51239
location4 : , 0, 0, 53.4856
location5 : , 0, 0, 0.293133
location6 : , 0, 0, 0
epoch, 18
location1 : , 0, 0, 0.0023008
location2 : , 0, 0, 13.8826
location3 : , 0, 0, 5.38402
location4 : , 0, 0, 51.7217
location5 : , 0, 0, 0.494344
location6 : , 0, 0, 0
epoch, 19
location1 : , 0, 0, 0.00214889
location2 : , 0, 0, 14.8027
location3 : , 0, 0, 4.51964
location4 : , 0, 0, 51.2272
location5 : , 0, 0, 0.360437
location6 : , 0, 0, 0
epoch, 20
location1 : , 0, 0, 0.00176907
location2 : , 0, 0, 13.9234
location3 : , 0, 0, 3.23452
location4 : , 0, 0, 50.3024
location5 : , 0, 0, 0.342765
location6 : , 0, 0, 0
epoch, 21
location1 : , 0, 0, 0.00211558
location2 : , 0, 0, 14.8328
location3 : , 0, 0, 5.42915
location4 : , 0, 0, 49.9484
location5 : , 0, 0, 0.521943
location6 : , 0, 0, 0
epoch, 22
location1 : , 0, 0, 0.00160494
location2 : , 0, 0, 14.1739
location3 : , 0, 0, 3.73346
location4 : , 0, 0, 48.2858
location5 : , 0, 0, 0.288967
location6 : , 0, 0, 0
epoch, 23
location1 : , 0, 0, 0.00162327
location2 : , 0, 0, 13.6347
location3 : , 0, 0, 4.20381
location4 : , 0, 0, 49.0737
